Record Length,9216,,Source,CH1,CH2
,,,-0.00000452200,-0.64000,0.04800
,,,-0.00000452100,-0.72000,0.05600
,,,-0.00000452000,-0.72000,0.04800
,,,-0.00000451900,-0.80000,0.04800
,,,-0.00000451800,-0.80000,0.04000
,,,-0.00000451700,-0.80000,0.04000
,,,-0.00000451600,-0.88000,0.03200
,,,-0.00000451500,-0.88000,0.03200
,,,-0.00000451400,-0.96000,0.02400
,,,-0.00000451300,-0.96000,0.02400
,,,-0.00000451200,-0.96000,0.02400
,,,-0.00000451100,-1.04000,0.03200
,,,-0.00000451000,-1.04000,0.02400
,,,-0.00000450900,-1.04000,0.03200
,,,-0.00000450800,-1.04000,0.02400
,,,-0.00000450700,-1.12000,0.02400
,,,-0.00000450600,-1.12000,0.02400
,,,-0.00000450500,-1.20000,0.02400
,,,-0.00000450400,-1.20000,0.01600
,,,-0.00000450300,-1.20000,0.01600
,,,-0.00000450200,-1.20000,0.00800
,,,-0.00000450100,-1.20000,0.00800
,,,-0.00000450000,-1.28000,0.00800
,,,-0.00000449900,-1.28000,0.00800
,,,-0.00000449800,-1.36000,0.00800
,,,-0.00000449700,-1.36000,0.00800
,,,-0.00000449600,-1.36000,0.00
,,,-0.00000449500,-1.36000,0.00
,,,-0.00000449400,-1.44000,-0.00800
,,,-0.00000449300,-1.52000,0.00
,,,-0.00000449200,-1.52000,-0.01600
,,,-0.00000449100,-1.52000,-0.01600
,,,-0.00000449000,-1.52000,-0.02400
,,,-0.00000448900,-1.52000,-0.01600
,,,-0.00000448800,-1.60000,-0.02400
,,,-0.00000448700,-1.60000,-0.02400
,,,-0.00000448600,-1.60000,-0.02400
,,,-0.00000448500,-1.68000,-0.02400
,,,-0.00000448400,-1.68000,-0.04000
,,,-0.00000448300,-1.76000,-0.03200
,,,-0.00000448200,-1.68000,-0.03200
,,,-0.00000448100,-1.76000,-0.03200
,,,-0.00000448000,-1.84000,-0.04800
,,,-0.00000447900,-1.76000,-0.04800
,,,-0.00000447800,-1.84000,-0.04000
,,,-0.00000447700,-1.92000,-0.04000
,,,-0.00000447600,-1.92000,-0.05600
,,,-0.00000447500,-1.92000,-0.05600
,,,-0.00000447400,-1.92000,-0.05600
,,,-0.00000447300,-1.92000,-0.04000
,,,-0.00000447200,-2.00000,-0.04000
,,,-0.00000447100,-2.00000,-0.04000
,,,-0.00000447000,-2.00000,-0.05600
,,,-0.00000446900,-2.00000,-0.05600
,,,-0.00000446800,-2.08000,-0.05600
,,,-0.00000446700,-2.08000,-0.05600
,,,-0.00000446600,-2.16000,-0.05600
,,,-0.00000446500,-2.16000,-0.06400
,,,-0.00000446400,-2.24000,-0.06400
,,,-0.00000446300,-2.16000,-0.06400
,,,-0.00000446200,-2.24000,-0.08000
,,,-0.00000446100,-2.24000,-0.09600
,,,-0.00000446000,-2.32000,-0.09600
,,,-0.00000445900,-2.32000,-0.09600
,,,-0.00000445800,-2.32000,-0.10400
,,,-0.00000445700,-2.24000,-0.09600
,,,-0.00000445600,-2.40000,-0.10400
,,,-0.00000445500,-2.40000,-0.10400
,,,-0.00000445400,-2.48000,-0.10400
,,,-0.00000445300,-2.48000,-0.10400
,,,-0.00000445200,-2.56000,-0.10400
,,,-0.00000445100,-2.48000,-0.10400
,,,-0.00000445000,-2.56000,-0.10400
,,,-0.00000444900,-2.56000,-0.10400
,,,-0.00000444800,-2.64000,-0.10400
,,,-0.00000444700,-2.56000,-0.11200
,,,-0.00000444600,-2.64000,-0.11200
,,,-0.00000444500,-2.64000,-0.11200
,,,-0.00000444400,-2.72000,-0.11200
,,,-0.00000444300,-2.64000,-0.11200
,,,-0.00000444200,-2.72000,-0.12000
,,,-0.00000444100,-2.72000,-0.12800
,,,-0.00000444000,-2.80000,-0.12800
,,,-0.00000443900,-2.72000,-0.12800
,,,-0.00000443800,-2.80000,-0.12800
,,,-0.00000443700,-2.80000,-0.12800
,,,-0.00000443600,-2.88000,-0.13600
,,,-0.00000443500,-2.80000,-0.12800
,,,-0.00000443400,-2.88000,-0.13600
,,,-0.00000443300,-2.88000,-0.13600
,,,-0.00000443200,-2.96000,-0.13600
,,,-0.00000443100,-2.88000,-0.13600
,,,-0.00000443000,-2.96000,-0.13600
,,,-0.00000442900,-2.96000,-0.13600
,,,-0.00000442800,-3.04000,-0.15200
,,,-0.00000442700,-2.96000,-0.15200
,,,-0.00000442600,-3.04000,-0.16000
,,,-0.00000442500,-3.04000,-0.15200
,,,-0.00000442400,-3.12000,-0.16000
,,,-0.00000442300,-3.04000,-0.16800
,,,-0.00000442200,-3.12000,-0.17600
,,,-0.00000442100,-3.12000,-0.16800
,,,-0.00000442000,-3.20000,-0.16800
,,,-0.00000441900,-3.12000,-0.17600
,,,-0.00000441800,-3.20000,-0.17600
,,,-0.00000441700,-3.20000,-0.18400
,,,-0.00000441600,-3.28000,-0.18400
,,,-0.00000441500,-3.20000,-0.17600
,,,-0.00000441400,-3.28000,-0.17600
,,,-0.00000441300,-3.28000,-0.17600
,,,-0.00000441200,-3.36000,-0.17600
,,,-0.00000441100,-3.28000,-0.17600
,,,-0.00000441000,-3.36000,-0.17600
,,,-0.00000440900,-3.28000,-0.18400
,,,-0.00000440800,-3.36000,-0.18400
,,,-0.00000440700,-3.36000,-0.17600
,,,-0.00000440600,-3.44000,-0.18400
,,,-0.00000440500,-3.36000,-0.18400
,,,-0.00000440400,-3.44000,-0.18400
,,,-0.00000440300,-3.44000,-0.18400
,,,-0.00000440200,-3.52000,-0.18400
,,,-0.00000440100,-3.44000,-0.19200
,,,-0.00000440000,-3.52000,-0.19200
,,,-0.00000439900,-3.52000,-0.20000
,,,-0.00000439800,-3.52000,-0.20000
,,,-0.00000439700,-3.52000,-0.20000
,,,-0.00000439600,-3.68000,-0.20800
,,,-0.00000439500,-3.60000,-0.20800
,,,-0.00000439400,-3.68000,-0.20800
,,,-0.00000439300,-3.60000,-0.20000
,,,-0.00000439200,-3.68000,-0.20800
,,,-0.00000439100,-3.60000,-0.21600
,,,-0.00000439000,-3.68000,-0.21600
,,,-0.00000438900,-3.68000,-0.20800
,,,-0.00000438800,-3.76000,-0.21600
,,,-0.00000438700,-3.68000,-0.21600
,,,-0.00000438600,-3.76000,-0.21600
,,,-0.00000438500,-3.76000,-0.22400
,,,-0.00000438400,-3.76000,-0.23200
,,,-0.00000438300,-3.76000,-0.22400
,,,-0.00000438200,-3.84000,-0.23200
,,,-0.00000438100,-3.84000,-0.23200
,,,-0.00000438000,-3.84000,-0.24000
,,,-0.00000437900,-3.84000,-0.24800
,,,-0.00000437800,-3.84000,-0.24800
,,,-0.00000437700,-3.84000,-0.24000
,,,-0.00000437600,-3.92000,-0.24000
,,,-0.00000437500,-3.84000,-0.24800
,,,-0.00000437400,-3.92000,-0.24800
,,,-0.00000437300,-3.84000,-0.23200
,,,-0.00000437200,-3.92000,-0.24000
,,,-0.00000437100,-3.92000,-0.24800
,,,-0.00000437000,-4.00000,-0.25600
,,,-0.00000436900,-3.92000,-0.24800
,,,-0.00000436800,-4.08000,-0.24800
,,,-0.00000436700,-3.92000,-0.24800
,,,-0.00000436600,-4.00000,-0.25600
,,,-0.00000436500,-4.00000,-0.25600
,,,-0.00000436400,-4.08000,-0.25600
,,,-0.00000436300,-4.00000,-0.26400
,,,-0.00000436200,-4.08000,-0.26400
,,,-0.00000436100,-4.00000,-0.26400
,,,-0.00000436000,-4.08000,-0.26400
,,,-0.00000435900,-4.00000,-0.26400
,,,-0.00000435800,-4.08000,-0.28000
,,,-0.00000435700,-4.08000,-0.28000
,,,-0.00000435600,-4.08000,-0.28000
,,,-0.00000435500,-4.08000,-0.28000
,,,-0.00000435400,-4.08000,-0.28000
,,,-0.00000435300,-4.08000,-0.28000
,,,-0.00000435200,-4.08000,-0.28800
,,,-0.00000435100,-4.08000,-0.28000
,,,-0.00000435000,-4.08000,-0.28800
,,,-0.00000434900,-4.08000,-0.28000
,,,-0.00000434800,-4.16000,-0.28800
,,,-0.00000434700,-4.08000,-0.28800
,,,-0.00000434600,-4.16000,-0.28800
,,,-0.00000434500,-4.08000,-0.29600
,,,-0.00000434400,-4.16000,-0.29600
,,,-0.00000434300,-4.08000,-0.28800
,,,-0.00000434200,-4.16000,-0.29600
,,,-0.00000434100,-4.08000,-0.28800
,,,-0.00000434000,-4.16000,-0.29600
,,,-0.00000433900,-4.16000,-0.29600
,,,-0.00000433800,-4.24000,-0.30400
,,,-0.00000433700,-4.16000,-0.29600
,,,-0.00000433600,-4.16000,-0.29600
,,,-0.00000433500,-4.16000,-0.30400
,,,-0.00000433400,-4.16000,-0.30400
,,,-0.00000433300,-4.16000,-0.30400
,,,-0.00000433200,-4.16000,-0.30400
,,,-0.00000433100,-4.16000,-0.30400
,,,-0.00000433000,-4.24000,-0.30400
,,,-0.00000432900,-4.24000,-0.30400
,,,-0.00000432800,-4.24000,-0.30400
,,,-0.00000432700,-4.24000,-0.30400
,,,-0.00000432600,-4.24000,-0.30400
,,,-0.00000432500,-4.24000,-0.30400
,,,-0.00000432400,-4.24000,-0.30400
,,,-0.00000432300,-4.24000,-0.30400
,,,-0.00000432200,-4.24000,-0.30400
,,,-0.00000432100,-4.24000,-0.30400
,,,-0.00000432000,-4.32000,-0.31200
,,,-0.00000431900,-4.24000,-0.30400
,,,-0.00000431800,-4.32000,-0.31200
,,,-0.00000431700,-4.24000,-0.31200
,,,-0.00000431600,-4.32000,-0.31200
,,,-0.00000431500,-4.24000,-0.31200
,,,-0.00000431400,-4.32000,-0.32000
,,,-0.00000431300,-4.24000,-0.32000
,,,-0.00000431200,-4.32000,-0.32800
,,,-0.00000431100,-4.24000,-0.32800
,,,-0.00000431000,-4.32000,-0.32800
,,,-0.00000430900,-4.24000,-0.33600
,,,-0.00000430800,-4.32000,-0.33600
,,,-0.00000430700,-4.24000,-0.33600
,,,-0.00000430600,-4.32000,-0.33600
,,,-0.00000430500,-4.24000,-0.33600
,,,-0.00000430400,-4.32000,-0.32800
,,,-0.00000430300,-4.24000,-0.32800
,,,-0.00000430200,-4.32000,-0.32800
,,,-0.00000430100,-4.32000,-0.32800
,,,-0.00000430000,-4.32000,-0.32800
,,,-0.00000429900,-4.24000,-0.32800
,,,-0.00000429800,-4.32000,-0.32800
,,,-0.00000429700,-4.24000,-0.32800
,,,-0.00000429600,-4.32000,-0.33600
,,,-0.00000429500,-4.24000,-0.32800
,,,-0.00000429400,-4.32000,-0.33600
,,,-0.00000429300,-4.24000,-0.33600
,,,-0.00000429200,-4.32000,-0.33600
,,,-0.00000429100,-4.24000,-0.33600
,,,-0.00000429000,-4.32000,-0.33600
,,,-0.00000428900,-4.24000,-0.32800
,,,-0.00000428800,-4.32000,-0.33600
,,,-0.00000428700,-4.24000,-0.33600
,,,-0.00000428600,-4.32000,-0.33600
,,,-0.00000428500,-4.32000,-0.34400
,,,-0.00000428400,-4.32000,-0.34400
,,,-0.00000428300,-4.24000,-0.34400
,,,-0.00000428200,-4.32000,-0.34400
,,,-0.00000428100,-4.24000,-0.33600
,,,-0.00000428000,-4.32000,-0.35200
,,,-0.00000427900,-4.24000,-0.34400
,,,-0.00000427800,-4.24000,-0.35200
,,,-0.00000427700,-4.24000,-0.33600
,,,-0.00000427600,-4.24000,-0.34400
,,,-0.00000427500,-4.24000,-0.34400
,,,-0.00000427400,-4.32000,-0.35200
,,,-0.00000427300,-4.24000,-0.34400
,,,-0.00000427200,-4.32000,-0.35200
,,,-0.00000427100,-4.24000,-0.34400
,,,-0.00000427000,-4.32000,-0.35200
,,,-0.00000426900,-4.24000,-0.34400
,,,-0.00000426800,-4.24000,-0.34400
,,,-0.00000426700,-4.24000,-0.34400
,,,-0.00000426600,-4.24000,-0.35200
,,,-0.00000426500,-4.24000,-0.35200
,,,-0.00000426400,-4.24000,-0.34400
,,,-0.00000426300,-4.16000,-0.34400
,,,-0.00000426200,-4.24000,-0.35200
,,,-0.00000426100,-4.24000,-0.35200
,,,-0.00000426000,-4.24000,-0.35200
,,,-0.00000425900,-4.16000,-0.34400
,,,-0.00000425800,-4.24000,-0.35200
,,,-0.00000425700,-4.16000,-0.35200
,,,-0.00000425600,-4.16000,-0.35200
,,,-0.00000425500,-4.16000,-0.35200
,,,-0.00000425400,-4.16000,-0.35200
,,,-0.00000425300,-4.16000,-0.34400
,,,-0.00000425200,-4.16000,-0.35200
,,,-0.00000425100,-4.08000,-0.34400
,,,-0.00000425000,-4.16000,-0.35200
,,,-0.00000424900,-4.08000,-0.34400
,,,-0.00000424800,-4.16000,-0.35200
,,,-0.00000424700,-4.08000,-0.36000
,,,-0.00000424600,-4.16000,-0.36000
,,,-0.00000424500,-4.08000,-0.35200
,,,-0.00000424400,-4.16000,-0.35200
,,,-0.00000424300,-4.08000,-0.34400
,,,-0.00000424200,-4.08000,-0.35200
,,,-0.00000424100,-4.08000,-0.35200
,,,-0.00000424000,-4.08000,-0.36000
,,,-0.00000423900,-4.08000,-0.36000
,,,-0.00000423800,-4.08000,-0.36000
,,,-0.00000423700,-4.08000,-0.35200
,,,-0.00000423600,-4.08000,-0.36000
,,,-0.00000423500,-4.00000,-0.35200
,,,-0.00000423400,-4.08000,-0.35200
,,,-0.00000423300,-4.08000,-0.35200
,,,-0.00000423200,-4.08000,-0.35200
,,,-0.00000423100,-4.08000,-0.35200
,,,-0.00000423000,-4.08000,-0.34400
,,,-0.00000422900,-4.00000,-0.34400
,,,-0.00000422800,-4.08000,-0.35200
,,,-0.00000422700,-3.92000,-0.35200
,,,-0.00000422600,-4.00000,-0.36000
,,,-0.00000422500,-3.92000,-0.35200
,,,-0.00000422400,-4.00000,-0.35200
,,,-0.00000422300,-3.92000,-0.35200
,,,-0.00000422200,-4.00000,-0.36800
,,,-0.00000422100,-3.84000,-0.36000
,,,-0.00000422000,-3.92000,-0.36000
,,,-0.00000421900,-3.92000,-0.36000
,,,-0.00000421800,-3.92000,-0.36000
,,,-0.00000421700,-3.84000,-0.36000
,,,-0.00000421600,-3.92000,-0.36000
,,,-0.00000421500,-3.84000,-0.35200
,,,-0.00000421400,-3.84000,-0.35200
,,,-0.00000421300,-3.76000,-0.34400
,,,-0.00000421200,-3.84000,-0.34400
,,,-0.00000421100,-3.76000,-0.33600
,,,-0.00000421000,-3.84000,-0.33600
,,,-0.00000420900,-3.76000,-0.32800
,,,-0.00000420800,-3.84000,-0.33600
,,,-0.00000420700,-3.68000,-0.32800
,,,-0.00000420600,-3.76000,-0.32000
,,,-0.00000420500,-3.68000,-0.32000
,,,-0.00000420400,-3.68000,-0.33600
,,,-0.00000420300,-3.60000,-0.32800
,,,-0.00000420200,-3.68000,-0.32800
,,,-0.00000420100,-3.60000,-0.32800
,,,-0.00000420000,-3.60000,-0.33600
,,,-0.00000419900,-3.52000,-0.32800
,,,-0.00000419800,-3.60000,-0.33600
,,,-0.00000419700,-3.52000,-0.32800
,,,-0.00000419600,-3.52000,-0.33600
,,,-0.00000419500,-3.52000,-0.33600
,,,-0.00000419400,-3.44000,-0.33600
,,,-0.00000419300,-3.44000,-0.32800
,,,-0.00000419200,-3.44000,-0.33600
,,,-0.00000419100,-3.36000,-0.32800
,,,-0.00000419000,-3.44000,-0.32800
,,,-0.00000418900,-3.36000,-0.32800
,,,-0.00000418800,-3.44000,-0.32800
,,,-0.00000418700,-3.36000,-0.32000
,,,-0.00000418600,-3.44000,-0.32800
,,,-0.00000418500,-3.36000,-0.32000
,,,-0.00000418400,-3.36000,-0.32000
,,,-0.00000418300,-3.28000,-0.31200
,,,-0.00000418200,-3.28000,-0.32000
,,,-0.00000418100,-3.20000,-0.32000
,,,-0.00000418000,-3.28000,-0.32800
,,,-0.00000417900,-3.12000,-0.32000
,,,-0.00000417800,-3.20000,-0.32800
,,,-0.00000417700,-3.20000,-0.32000
,,,-0.00000417600,-3.20000,-0.32000
,,,-0.00000417500,-3.04000,-0.32000
,,,-0.00000417400,-3.12000,-0.32000
,,,-0.00000417300,-3.12000,-0.31200
,,,-0.00000417200,-3.12000,-0.30400
,,,-0.00000417100,-3.04000,-0.30400
,,,-0.00000417000,-3.04000,-0.30400
,,,-0.00000416900,-3.04000,-0.30400
,,,-0.00000416800,-3.04000,-0.30400
,,,-0.00000416700,-2.96000,-0.30400
,,,-0.00000416600,-3.04000,-0.30400
,,,-0.00000416500,-2.88000,-0.30400
,,,-0.00000416400,-2.96000,-0.30400
,,,-0.00000416300,-2.88000,-0.30400
,,,-0.00000416200,-2.88000,-0.30400
,,,-0.00000416100,-2.80000,-0.30400
,,,-0.00000416000,-2.88000,-0.30400
,,,-0.00000415900,-2.80000,-0.30400
,,,-0.00000415800,-2.80000,-0.30400
,,,-0.00000415700,-2.72000,-0.30400
,,,-0.00000415600,-2.80000,-0.30400
,,,-0.00000415500,-2.72000,-0.29600
,,,-0.00000415400,-2.72000,-0.30400
,,,-0.00000415300,-2.64000,-0.30400
,,,-0.00000415200,-2.72000,-0.29600
,,,-0.00000415100,-2.64000,-0.29600
,,,-0.00000415000,-2.64000,-0.29600
,,,-0.00000414900,-2.56000,-0.28800
,,,-0.00000414800,-2.56000,-0.28800
,,,-0.00000414700,-2.56000,-0.28000
,,,-0.00000414600,-2.56000,-0.28000
,,,-0.00000414500,-2.48000,-0.28000
,,,-0.00000414400,-2.48000,-0.28000
,,,-0.00000414300,-2.48000,-0.27200
,,,-0.00000414200,-2.40000,-0.28000
,,,-0.00000414100,-2.40000,-0.27200
,,,-0.00000414000,-2.40000,-0.28000
,,,-0.00000413900,-2.32000,-0.27200
,,,-0.00000413800,-2.40000,-0.28000
,,,-0.00000413700,-2.32000,-0.27200
,,,-0.00000413600,-2.32000,-0.28000
,,,-0.00000413500,-2.24000,-0.27200
,,,-0.00000413400,-2.24000,-0.27200
,,,-0.00000413300,-2.24000,-0.27200
,,,-0.00000413200,-2.24000,-0.27200
,,,-0.00000413100,-2.16000,-0.26400
,,,-0.00000413000,-2.16000,-0.26400
,,,-0.00000412900,-2.16000,-0.24800
,,,-0.00000412800,-2.16000,-0.26400
,,,-0.00000412700,-2.08000,-0.26400
,,,-0.00000412600,-2.08000,-0.25600
,,,-0.00000412500,-2.08000,-0.25600
,,,-0.00000412400,-2.08000,-0.24800
,,,-0.00000412300,-2.00000,-0.24800
,,,-0.00000412200,-2.00000,-0.24800
,,,-0.00000412100,-2.00000,-0.24800
,,,-0.00000412000,-1.92000,-0.24800
,,,-0.00000411900,-1.84000,-0.24800
,,,-0.00000411800,-1.84000,-0.24800
,,,-0.00000411700,-1.84000,-0.24800
,,,-0.00000411600,-1.84000,-0.24800
,,,-0.00000411500,-1.84000,-0.24000
,,,-0.00000411400,-1.76000,-0.24000
,,,-0.00000411300,-1.76000,-0.24000
,,,-0.00000411200,-1.76000,-0.24000
,,,-0.00000411100,-1.68000,-0.23200
,,,-0.00000411000,-1.68000,-0.23200
,,,-0.00000410900,-1.60000,-0.23200
,,,-0.00000410800,-1.68000,-0.23200
,,,-0.00000410700,-1.60000,-0.22400
,,,-0.00000410600,-1.52000,-0.21600
,,,-0.00000410500,-1.52000,-0.21600
,,,-0.00000410400,-1.52000,-0.21600
,,,-0.00000410300,-1.52000,-0.20800
,,,-0.00000410200,-1.44000,-0.20800
,,,-0.00000410100,-1.52000,-0.20800
,,,-0.00000410000,-1.44000,-0.21600
,,,-0.00000409900,-1.36000,-0.21600
,,,-0.00000409800,-1.36000,-0.20800
,,,-0.00000409700,-1.36000,-0.20800
,,,-0.00000409600,-1.36000,-0.20800
,,,-0.00000409500,-1.28000,-0.19200
,,,-0.00000409400,-1.28000,-0.19200
,,,-0.00000409300,-1.28000,-0.19200
,,,-0.00000409200,-1.20000,-0.19200
,,,-0.00000409100,-1.20000,-0.19200
,,,-0.00000409000,-1.20000,-0.19200
,,,-0.00000408900,-1.12000,-0.19200
,,,-0.00000408800,-1.12000,-0.19200
,,,-0.00000408700,-1.12000,-0.18400
,,,-0.00000408600,-1.04000,-0.19200
,,,-0.00000408500,-1.04000,-0.18400
,,,-0.00000408400,-1.04000,-0.18400
,,,-0.00000408300,-0.96000,-0.18400
,,,-0.00000408200,-0.96000,-0.17600
,,,-0.00000408100,-0.96000,-0.17600
,,,-0.00000408000,-0.96000,-0.18400
,,,-0.00000407900,-0.88000,-0.18400
,,,-0.00000407800,-0.88000,-0.17600
,,,-0.00000407700,-0.88000,-0.16800
,,,-0.00000407600,-0.80000,-0.16800
,,,-0.00000407500,-0.80000,-0.16800
,,,-0.00000407400,-0.72000,-0.16800
,,,-0.00000407300,-0.64000,-0.16000
,,,-0.00000407200,-0.64000,-0.15200
,,,-0.00000407100,-0.64000,-0.15200
,,,-0.00000407000,-0.64000,-0.15200
,,,-0.00000406900,-0.64000,-0.15200
,,,-0.00000406800,-0.56000,-0.15200
,,,-0.00000406700,-0.48000,-0.15200
,,,-0.00000406600,-0.56000,-0.15200
,,,-0.00000406500,-0.48000,-0.14400
,,,-0.00000406400,-0.48000,-0.15200
,,,-0.00000406300,-0.48000,-0.14400
,,,-0.00000406200,-0.40000,-0.15200
,,,-0.00000406100,-0.40000,-0.14400
,,,-0.00000406000,-0.32000,-0.14400
,,,-0.00000405900,-0.32000,-0.14400
,,,-0.00000405800,-0.32000,-0.14400
,,,-0.00000405700,-0.32000,-0.14400
,,,-0.00000405600,-0.24000,-0.13600
,,,-0.00000405500,-0.24000,-0.13600
,,,-0.00000405400,-0.16000,-0.12800
,,,-0.00000405300,-0.16000,-0.12800
,,,-0.00000405200,-0.16000,-0.12800
,,,-0.00000405100,-0.16000,-0.12800
,,,-0.00000405000,-0.08000,-0.12000
,,,-0.00000404900,-0.08000,-0.11200
,,,-0.00000404800,-0.08000,-0.11200
,,,-0.00000404700,-0.08000,-0.11200
,,,-0.00000404600,-0.08000,-0.10400
,,,-0.00000404500,-0.08000,-0.10400
,,,-0.00000404400,0.00,-0.10400
,,,-0.00000404300,0.08000,-0.09600
,,,-0.00000404200,0.08000,-0.09600
,,,-0.00000404100,0.08000,-0.09600
,,,-0.00000404000,0.16000,-0.09600
,,,-0.00000403900,0.08000,-0.09600
,,,-0.00000403800,0.16000,-0.08800
,,,-0.00000403700,0.24000,-0.08800
,,,-0.00000403600,0.24000,-0.08800
,,,-0.00000403500,0.24000,-0.08800
,,,-0.00000403400,0.24000,-0.08800
,,,-0.00000403300,0.32000,-0.08000
,,,-0.00000403200,0.32000,-0.07200
,,,-0.00000403100,0.40000,-0.07200
,,,-0.00000403000,0.40000,-0.06400
,,,-0.00000402900,0.40000,-0.05600
,,,-0.00000402800,0.40000,-0.06400
,,,-0.00000402700,0.48000,-0.05600
,,,-0.00000402600,0.48000,-0.05600
,,,-0.00000402500,0.48000,-0.05600
,,,-0.00000402400,0.56000,-0.05600
,,,-0.00000402300,0.56000,-0.05600
,,,-0.00000402200,0.56000,-0.05600
,,,-0.00000402100,0.64000,-0.05600
,,,-0.00000402000,0.56000,-0.05600
,,,-0.00000401900,0.72000,-0.05600
,,,-0.00000401800,0.72000,-0.05600
,,,-0.00000401700,0.72000,-0.05600
,,,-0.00000401600,0.80000,-0.05600
,,,-0.00000401500,0.80000,-0.05600
,,,-0.00000401400,0.80000,-0.05600
,,,-0.00000401300,0.80000,-0.05600
,,,-0.00000401200,0.80000,-0.04800
,,,-0.00000401100,0.88000,-0.04000
,,,-0.00000401000,0.88000,-0.04000
,,,-0.00000400900,0.96000,-0.03200
,,,-0.00000400800,0.96000,-0.02400
,,,-0.00000400700,0.96000,-0.01600
,,,-0.00000400600,0.96000,-0.02400
,,,-0.00000400500,1.04000,-0.01600
,,,-0.00000400400,1.04000,-0.01600
,,,-0.00000400300,1.04000,-0.00800
,,,-0.00000400200,1.12000,-0.00800
,,,-0.00000400100,1.12000,-0.00800
,,,-0.00000400000,1.12000,-0.00800
,,,-0.00000399900,1.12000,0.00
