Record Length,9216,,Source,CH1,CH2
Sample Interval,0.0000000003255,,Second,Volt,Volt
Vertical Units,CH1:V CH2:V,,-0.00000460800,3.20000,0.32000
Vertical Scale,CH1:2.00 CH2:0.20,,-0.00000460700,3.28000,0.32000
Vertical Offset,CH1:0.00 CH2:-0.01600,,-0.00000460600,3.20000,0.31200
Horizontal Units,s,,-0.00000460500,3.20000,0.31200
Horizontal Scale,0.0000002500,,-0.00000460400,3.20000,0.31200
Model Number,WaveAce202,,-0.00000460300,3.12000,0.31200
Serial Number,LCRY2104C00378,,-0.00000460200,3.12000,0.32000
Software Version,2.06.02.11,,-0.00000460100,3.12000,0.31200
,,,-0.00000460000,3.12000,0.32000
,,,-0.00000459900,3.12000,0.31200
,,,-0.00000459800,3.04000,0.32000
,,,-0.00000459700,3.04000,0.31200
,,,-0.00000459600,3.04000,0.31200
,,,-0.00000459500,3.04000,0.30400
,,,-0.00000459400,3.04000,0.30400
,,,-0.00000459300,3.04000,0.30400
,,,-0.00000459200,3.04000,0.31200
,,,-0.00000459100,2.96000,0.31200
,,,-0.00000459000,2.96000,0.31200
,,,-0.00000458900,2.96000,0.30400
,,,-0.00000458800,2.96000,0.31200
,,,-0.00000458700,2.96000,0.31200
,,,-0.00000458600,2.88000,0.31200
,,,-0.00000458500,2.88000,0.30400
,,,-0.00000458400,2.88000,0.30400
,,,-0.00000458300,2.88000,0.30400
,,,-0.00000458200,2.88000,0.31200
,,,-0.00000458100,2.80000,0.30400
,,,-0.00000458000,2.80000,0.31200
,,,-0.00000457900,2.80000,0.30400
,,,-0.00000457800,2.80000,0.30400
,,,-0.00000457700,2.80000,0.29600
,,,-0.00000457600,2.72000,0.28800
,,,-0.00000457500,2.72000,0.28800
,,,-0.00000457400,2.72000,0.28800
,,,-0.00000457300,2.64000,0.27200
,,,-0.00000457200,2.64000,0.27200
,,,-0.00000457100,2.64000,0.28000
,,,-0.00000457000,2.64000,0.27200
,,,-0.00000456900,2.64000,0.28000
,,,-0.00000456800,2.64000,0.28000
,,,-0.00000456700,2.64000,0.28000
,,,-0.00000456600,2.56000,0.28800
,,,-0.00000456500,2.56000,0.28000
,,,-0.00000456400,2.56000,0.28000
,,,-0.00000456300,2.56000,0.28800
,,,-0.00000456200,2.48000,0.28800
,,,-0.00000456100,2.56000,0.28000
,,,-0.00000456000,2.48000,0.28800
,,,-0.00000455900,2.40000,0.28000
,,,-0.00000455800,2.48000,0.27200
,,,-0.00000455700,2.40000,0.27200
,,,-0.00000455600,2.40000,0.28000
,,,-0.00000455500,2.40000,0.28000
,,,-0.00000455400,2.40000,0.26400
,,,-0.00000455300,2.32000,0.27200
,,,-0.00000455200,2.32000,0.27200
,,,-0.00000455100,2.40000,0.27200
,,,-0.00000455000,2.32000,0.26400
,,,-0.00000454900,2.32000,0.25600
,,,-0.00000454800,2.32000,0.25600
,,,-0.00000454700,2.24000,0.25600
,,,-0.00000454600,2.24000,0.25600
,,,-0.00000454500,2.24000,0.26400
,,,-0.00000454400,2.24000,0.26400
,,,-0.00000454300,2.16000,0.26400
,,,-0.00000454200,2.16000,0.25600
,,,-0.00000454100,2.16000,0.25600
,,,-0.00000454000,2.08000,0.26400
,,,-0.00000453900,2.08000,0.26400
,,,-0.00000453800,2.08000,0.25600
,,,-0.00000453700,2.08000,0.25600
,,,-0.00000453600,2.08000,0.25600
,,,-0.00000453500,2.00000,0.24800
,,,-0.00000453400,2.00000,0.24000
,,,-0.00000453300,2.00000,0.24000
,,,-0.00000453200,2.00000,0.24000
,,,-0.00000453100,1.92000,0.24000
,,,-0.00000453000,1.92000,0.24000
,,,-0.00000452900,1.92000,0.23200
,,,-0.00000452800,1.92000,0.22400
,,,-0.00000452700,1.84000,0.22400
,,,-0.00000452600,1.84000,0.22400
