Record Length,9216,,Source,CH1,CH2
,,,-0.00000450600,-4.16000,-0.36800
,,,-0.00000450500,-4.16000,-0.36800
,,,-0.00000450400,-4.16000,-0.36000
,,,-0.00000450300,-4.16000,-0.34400
,,,-0.00000450200,-4.16000,-0.34400
,,,-0.00000450100,-4.16000,-0.34400
,,,-0.00000450000,-4.16000,-0.34400
,,,-0.00000449900,-4.16000,-0.35200
,,,-0.00000449800,-4.16000,-0.36000
,,,-0.00000449700,-4.08000,-0.36000
,,,-0.00000449600,-4.24000,-0.36000
,,,-0.00000449500,-4.08000,-0.36000
,,,-0.00000449400,-4.16000,-0.36000
,,,-0.00000449300,-4.16000,-0.36800
,,,-0.00000449200,-4.16000,-0.36800
,,,-0.00000449100,-4.08000,-0.36800
,,,-0.00000449000,-4.16000,-0.36800
,,,-0.00000448900,-4.08000,-0.37600
,,,-0.00000448800,-4.16000,-0.37600
,,,-0.00000448700,-4.16000,-0.36800
,,,-0.00000448600,-4.16000,-0.37600
,,,-0.00000448500,-4.08000,-0.36800
,,,-0.00000448400,-4.16000,-0.37600
,,,-0.00000448300,-4.16000,-0.36800
,,,-0.00000448200,-4.16000,-0.37600
,,,-0.00000448100,-4.08000,-0.36800
,,,-0.00000448000,-4.16000,-0.36800
,,,-0.00000447900,-4.08000,-0.36000
,,,-0.00000447800,-4.16000,-0.36800
,,,-0.00000447700,-4.08000,-0.36000
,,,-0.00000447600,-4.08000,-0.36000
,,,-0.00000447500,-4.08000,-0.36000
,,,-0.00000447400,-4.08000,-0.36000
,,,-0.00000447300,-4.08000,-0.35200
,,,-0.00000447200,-4.08000,-0.36000
,,,-0.00000447100,-4.08000,-0.36000
,,,-0.00000447000,-4.08000,-0.36000
,,,-0.00000446900,-4.08000,-0.36800
,,,-0.00000446800,-4.08000,-0.36000
,,,-0.00000446700,-4.08000,-0.36800
,,,-0.00000446600,-4.08000,-0.37600
,,,-0.00000446500,-4.08000,-0.36800
,,,-0.00000446400,-4.08000,-0.37600
,,,-0.00000446300,-4.08000,-0.36800
,,,-0.00000446200,-4.08000,-0.36800
,,,-0.00000446100,-4.08000,-0.36800
,,,-0.00000446000,-4.08000,-0.36800
,,,-0.00000445900,-4.08000,-0.36800
,,,-0.00000445800,-4.08000,-0.36000
,,,-0.00000445700,-4.08000,-0.35200
,,,-0.00000445600,-4.08000,-0.35200
,,,-0.00000445500,-4.08000,-0.35200
,,,-0.00000445400,-4.08000,-0.35200
,,,-0.00000445300,-4.08000,-0.35200
,,,-0.00000445200,-4.08000,-0.35200
,,,-0.00000445100,-4.00000,-0.35200
,,,-0.00000445000,-4.08000,-0.35200
,,,-0.00000444900,-4.00000,-0.35200
,,,-0.00000444800,-4.08000,-0.35200
,,,-0.00000444700,-4.00000,-0.34400
,,,-0.00000444600,-4.08000,-0.35200
,,,-0.00000444500,-4.00000,-0.34400
,,,-0.00000444400,-4.00000,-0.35200
,,,-0.00000444300,-4.00000,-0.34400
,,,-0.00000444200,-4.00000,-0.35200
,,,-0.00000444100,-4.00000,-0.34400
,,,-0.00000444000,-4.00000,-0.34400
,,,-0.00000443900,-3.92000,-0.34400
,,,-0.00000443800,-4.00000,-0.34400
,,,-0.00000443700,-4.00000,-0.34400
,,,-0.00000443600,-4.00000,-0.34400
,,,-0.00000443500,-3.92000,-0.34400
,,,-0.00000443400,-4.00000,-0.34400
,,,-0.00000443300,-3.92000,-0.34400
,,,-0.00000443200,-3.92000,-0.35200
,,,-0.00000443100,-3.92000,-0.34400
,,,-0.00000443000,-4.00000,-0.35200
,,,-0.00000442900,-3.92000,-0.34400
,,,-0.00000442800,-4.00000,-0.34400
,,,-0.00000442700,-3.92000,-0.34400
,,,-0.00000442600,-3.92000,-0.35200
,,,-0.00000442500,-3.84000,-0.34400
,,,-0.00000442400,-3.92000,-0.34400
,,,-0.00000442300,-3.84000,-0.34400
,,,-0.00000442200,-3.92000,-0.34400
,,,-0.00000442100,-3.84000,-0.34400
,,,-0.00000442000,-3.92000,-0.34400
,,,-0.00000441900,-3.84000,-0.34400
,,,-0.00000441800,-3.92000,-0.34400
,,,-0.00000441700,-3.84000,-0.33600
,,,-0.00000441600,-3.92000,-0.34400
,,,-0.00000441500,-3.84000,-0.33600
,,,-0.00000441400,-3.84000,-0.34400
,,,-0.00000441300,-3.84000,-0.33600
,,,-0.00000441200,-3.84000,-0.34400
,,,-0.00000441100,-3.76000,-0.33600
,,,-0.00000441000,-3.84000,-0.33600
,,,-0.00000440900,-3.76000,-0.32800
,,,-0.00000440800,-3.84000,-0.33600
,,,-0.00000440700,-3.76000,-0.34400
,,,-0.00000440600,-3.84000,-0.34400
,,,-0.00000440500,-3.76000,-0.33600
,,,-0.00000440400,-3.84000,-0.32800
,,,-0.00000440300,-3.76000,-0.32800
,,,-0.00000440200,-3.76000,-0.33600
,,,-0.00000440100,-3.68000,-0.33600
,,,-0.00000440000,-3.76000,-0.34400
,,,-0.00000439900,-3.76000,-0.33600
,,,-0.00000439800,-3.76000,-0.34400
,,,-0.00000439700,-3.68000,-0.34400
,,,-0.00000439600,-3.68000,-0.34400
,,,-0.00000439500,-3.68000,-0.33600
,,,-0.00000439400,-3.76000,-0.33600
,,,-0.00000439300,-3.68000,-0.33600
,,,-0.00000439200,-3.68000,-0.33600
,,,-0.00000439100,-3.68000,-0.32800
,,,-0.00000439000,-3.68000,-0.32800
,,,-0.00000438900,-3.60000,-0.32800
,,,-0.00000438800,-3.68000,-0.33600
,,,-0.00000438700,-3.60000,-0.32800
,,,-0.00000438600,-3.68000,-0.33600
,,,-0.00000438500,-3.60000,-0.32800
,,,-0.00000438400,-3.68000,-0.32800
,,,-0.00000438300,-3.60000,-0.32800
,,,-0.00000438200,-3.60000,-0.32800
,,,-0.00000438100,-3.52000,-0.32000
,,,-0.00000438000,-3.60000,-0.32800
,,,-0.00000437900,-3.60000,-0.32800
,,,-0.00000437800,-3.60000,-0.33600
,,,-0.00000437700,-3.60000,-0.32800
,,,-0.00000437600,-3.60000,-0.33600
,,,-0.00000437500,-3.60000,-0.32800
,,,-0.00000437400,-3.60000,-0.32800
,,,-0.00000437300,-3.52000,-0.32800
,,,-0.00000437200,-3.60000,-0.32800
,,,-0.00000437100,-3.52000,-0.32800
,,,-0.00000437000,-3.52000,-0.32800
,,,-0.00000436900,-3.44000,-0.32000
,,,-0.00000436800,-3.52000,-0.32000
,,,-0.00000436700,-3.44000,-0.32000
,,,-0.00000436600,-3.52000,-0.32800
,,,-0.00000436500,-3.44000,-0.32000
,,,-0.00000436400,-3.44000,-0.32000
,,,-0.00000436300,-3.44000,-0.31200
,,,-0.00000436200,-3.44000,-0.32000
,,,-0.00000436100,-3.44000,-0.32000
,,,-0.00000436000,-3.44000,-0.32000
,,,-0.00000435900,-3.36000,-0.32800
,,,-0.00000435800,-3.44000,-0.32000
,,,-0.00000435700,-3.36000,-0.31200
,,,-0.00000435600,-3.44000,-0.31200
,,,-0.00000435500,-3.36000,-0.31200
,,,-0.00000435400,-3.44000,-0.32000
,,,-0.00000435300,-3.36000,-0.30400
,,,-0.00000435200,-3.36000,-0.31200
,,,-0.00000435100,-3.36000,-0.30400
,,,-0.00000435000,-3.36000,-0.31200
,,,-0.00000434900,-3.28000,-0.30400
,,,-0.00000434800,-3.28000,-0.30400
,,,-0.00000434700,-3.28000,-0.30400
,,,-0.00000434600,-3.28000,-0.30400
,,,-0.00000434500,-3.20000,-0.30400
,,,-0.00000434400,-3.28000,-0.30400
,,,-0.00000434300,-3.20000,-0.30400
,,,-0.00000434200,-3.28000,-0.30400
,,,-0.00000434100,-3.20000,-0.30400
,,,-0.00000434000,-3.28000,-0.30400
,,,-0.00000433900,-3.20000,-0.30400
,,,-0.00000433800,-3.20000,-0.30400
,,,-0.00000433700,-3.20000,-0.30400
,,,-0.00000433600,-3.28000,-0.30400
,,,-0.00000433500,-3.20000,-0.30400
,,,-0.00000433400,-3.20000,-0.30400
,,,-0.00000433300,-3.20000,-0.29600
,,,-0.00000433200,-3.20000,-0.30400
,,,-0.00000433100,-3.12000,-0.29600
,,,-0.00000433000,-3.20000,-0.30400
,,,-0.00000432900,-3.12000,-0.29600
,,,-0.00000432800,-3.12000,-0.30400
,,,-0.00000432700,-3.12000,-0.29600
,,,-0.00000432600,-3.12000,-0.30400
,,,-0.00000432500,-3.04000,-0.29600
,,,-0.00000432400,-3.12000,-0.30400
,,,-0.00000432300,-3.04000,-0.29600
,,,-0.00000432200,-3.12000,-0.29600
,,,-0.00000432100,-3.04000,-0.29600
,,,-0.00000432000,-3.12000,-0.29600
,,,-0.00000431900,-3.04000,-0.29600
,,,-0.00000431800,-3.04000,-0.29600
,,,-0.00000431700,-2.96000,-0.29600
,,,-0.00000431600,-3.04000,-0.29600
,,,-0.00000431500,-2.96000,-0.29600
,,,-0.00000431400,-3.04000,-0.29600
,,,-0.00000431300,-2.96000,-0.29600
,,,-0.00000431200,-2.96000,-0.29600
,,,-0.00000431100,-2.96000,-0.28800
,,,-0.00000431000,-2.96000,-0.28800
,,,-0.00000430900,-2.88000,-0.27200
,,,-0.00000430800,-2.96000,-0.28800
,,,-0.00000430700,-2.88000,-0.28800
,,,-0.00000430600,-2.96000,-0.28800
,,,-0.00000430500,-2.88000,-0.28800
,,,-0.00000430400,-2.88000,-0.27200
,,,-0.00000430300,-2.88000,-0.27200
,,,-0.00000430200,-2.88000,-0.28000
,,,-0.00000430100,-2.80000,-0.28000
,,,-0.00000430000,-2.88000,-0.28000
,,,-0.00000429900,-2.80000,-0.28000
,,,-0.00000429800,-2.88000,-0.28800
,,,-0.00000429700,-2.80000,-0.28000
,,,-0.00000429600,-2.80000,-0.28000
,,,-0.00000429500,-2.80000,-0.27200
,,,-0.00000429400,-2.88000,-0.28000
,,,-0.00000429300,-2.80000,-0.28000
,,,-0.00000429200,-2.80000,-0.28000
,,,-0.00000429100,-2.72000,-0.27200
,,,-0.00000429000,-2.80000,-0.28000
,,,-0.00000428900,-2.72000,-0.27200
,,,-0.00000428800,-2.80000,-0.28000
,,,-0.00000428700,-2.72000,-0.27200
,,,-0.00000428600,-2.72000,-0.28000
,,,-0.00000428500,-2.64000,-0.27200
,,,-0.00000428400,-2.72000,-0.27200
,,,-0.00000428300,-2.72000,-0.27200
,,,-0.00000428200,-2.72000,-0.27200
,,,-0.00000428100,-2.64000,-0.25600
,,,-0.00000428000,-2.64000,-0.26400
,,,-0.00000427900,-2.64000,-0.26400
,,,-0.00000427800,-2.64000,-0.26400
,,,-0.00000427700,-2.56000,-0.26400
,,,-0.00000427600,-2.64000,-0.26400
,,,-0.00000427500,-2.56000,-0.26400
,,,-0.00000427400,-2.56000,-0.26400
,,,-0.00000427300,-2.56000,-0.26400
,,,-0.00000427200,-2.56000,-0.25600
,,,-0.00000427100,-2.48000,-0.25600
,,,-0.00000427000,-2.48000,-0.25600
,,,-0.00000426900,-2.48000,-0.25600
,,,-0.00000426800,-2.48000,-0.25600
,,,-0.00000426700,-2.48000,-0.25600
,,,-0.00000426600,-2.48000,-0.25600
,,,-0.00000426500,-2.48000,-0.25600
,,,-0.00000426400,-2.48000,-0.26400
,,,-0.00000426300,-2.40000,-0.25600
,,,-0.00000426200,-2.48000,-0.24800
,,,-0.00000426100,-2.40000,-0.25600
,,,-0.00000426000,-2.48000,-0.25600
,,,-0.00000425900,-2.40000,-0.25600
,,,-0.00000425800,-2.40000,-0.25600
,,,-0.00000425700,-2.40000,-0.24800
,,,-0.00000425600,-2.40000,-0.24000
,,,-0.00000425500,-2.32000,-0.24800
,,,-0.00000425400,-2.32000,-0.24000
,,,-0.00000425300,-2.32000,-0.24000
,,,-0.00000425200,-2.40000,-0.23200
,,,-0.00000425100,-2.32000,-0.24000
,,,-0.00000425000,-2.32000,-0.23200
,,,-0.00000424900,-2.24000,-0.23200
,,,-0.00000424800,-2.32000,-0.22400
,,,-0.00000424700,-2.24000,-0.22400
,,,-0.00000424600,-2.16000,-0.23200
,,,-0.00000424500,-2.16000,-0.23200
,,,-0.00000424400,-2.16000,-0.22400
,,,-0.00000424300,-2.16000,-0.22400
,,,-0.00000424200,-2.24000,-0.22400
,,,-0.00000424100,-2.16000,-0.23200
,,,-0.00000424000,-2.24000,-0.23200
,,,-0.00000423900,-2.16000,-0.22400
,,,-0.00000423800,-2.16000,-0.22400
,,,-0.00000423700,-2.16000,-0.22400
,,,-0.00000423600,-2.16000,-0.22400
,,,-0.00000423500,-2.08000,-0.21600
,,,-0.00000423400,-2.16000,-0.21600
,,,-0.00000423300,-2.08000,-0.21600
,,,-0.00000423200,-2.08000,-0.21600
,,,-0.00000423100,-2.08000,-0.21600
,,,-0.00000423000,-2.08000,-0.21600
,,,-0.00000422900,-2.00000,-0.21600
,,,-0.00000422800,-2.08000,-0.21600
,,,-0.00000422700,-2.00000,-0.21600
,,,-0.00000422600,-2.00000,-0.20800
,,,-0.00000422500,-2.00000,-0.20800
,,,-0.00000422400,-2.00000,-0.20800
,,,-0.00000422300,-1.92000,-0.20800
,,,-0.00000422200,-1.92000,-0.20800
,,,-0.00000422100,-1.92000,-0.21600
,,,-0.00000422000,-1.92000,-0.20800
,,,-0.00000421900,-1.92000,-0.20800
,,,-0.00000421800,-1.92000,-0.20800
,,,-0.00000421700,-1.92000,-0.20800
,,,-0.00000421600,-1.84000,-0.20000
,,,-0.00000421500,-1.84000,-0.20800
,,,-0.00000421400,-1.84000,-0.20000
,,,-0.00000421300,-1.76000,-0.20000
,,,-0.00000421200,-1.84000,-0.20000
,,,-0.00000421100,-1.84000,-0.20000
,,,-0.00000421000,-1.76000,-0.20000
,,,-0.00000420900,-1.76000,-0.19200
,,,-0.00000420800,-1.84000,-0.19200
,,,-0.00000420700,-1.76000,-0.20000
,,,-0.00000420600,-1.84000,-0.20000
,,,-0.00000420500,-1.76000,-0.19200
,,,-0.00000420400,-1.76000,-0.19200
,,,-0.00000420300,-1.68000,-0.18400
,,,-0.00000420200,-1.76000,-0.18400
,,,-0.00000420100,-1.68000,-0.18400
,,,-0.00000420000,-1.68000,-0.18400
,,,-0.00000419900,-1.68000,-0.18400
,,,-0.00000419800,-1.68000,-0.18400
,,,-0.00000419700,-1.60000,-0.18400
,,,-0.00000419600,-1.60000,-0.18400
,,,-0.00000419500,-1.60000,-0.18400
,,,-0.00000419400,-1.60000,-0.18400
,,,-0.00000419300,-1.60000,-0.19200
,,,-0.00000419200,-1.60000,-0.18400
,,,-0.00000419100,-1.60000,-0.18400
,,,-0.00000419000,-1.60000,-0.18400
,,,-0.00000418900,-1.60000,-0.18400
,,,-0.00000418800,-1.52000,-0.18400
,,,-0.00000418700,-1.52000,-0.18400
,,,-0.00000418600,-1.52000,-0.18400
,,,-0.00000418500,-1.44000,-0.17600
,,,-0.00000418400,-1.52000,-0.18400
,,,-0.00000418300,-1.44000,-0.17600
,,,-0.00000418200,-1.44000,-0.17600
,,,-0.00000418100,-1.44000,-0.17600
,,,-0.00000418000,-1.44000,-0.17600
,,,-0.00000417900,-1.36000,-0.16800
,,,-0.00000417800,-1.36000,-0.17600
,,,-0.00000417700,-1.36000,-0.16800
,,,-0.00000417600,-1.44000,-0.17600
,,,-0.00000417500,-1.36000,-0.16800
,,,-0.00000417400,-1.36000,-0.16000
,,,-0.00000417300,-1.36000,-0.16000
,,,-0.00000417200,-1.36000,-0.16000
,,,-0.00000417100,-1.28000,-0.16000
,,,-0.00000417000,-1.28000,-0.16000
,,,-0.00000416900,-1.28000,-0.15200
,,,-0.00000416800,-1.28000,-0.16000
,,,-0.00000416700,-1.28000,-0.16000
,,,-0.00000416600,-1.20000,-0.16000
,,,-0.00000416500,-1.20000,-0.16000
,,,-0.00000416400,-1.20000,-0.16000
,,,-0.00000416300,-1.20000,-0.15200
,,,-0.00000416200,-1.20000,-0.15200
,,,-0.00000416100,-1.20000,-0.15200
,,,-0.00000416000,-1.20000,-0.16000
,,,-0.00000415900,-1.20000,-0.15200
,,,-0.00000415800,-1.12000,-0.16000
,,,-0.00000415700,-1.12000,-0.15200
,,,-0.00000415600,-1.12000,-0.14400
,,,-0.00000415500,-1.12000,-0.15200
,,,-0.00000415400,-1.12000,-0.15200
,,,-0.00000415300,-1.12000,-0.14400
,,,-0.00000415200,-1.04000,-0.14400
,,,-0.00000415100,-1.12000,-0.13600
,,,-0.00000415000,-1.04000,-0.14400
,,,-0.00000414900,-1.04000,-0.14400
,,,-0.00000414800,-1.04000,-0.13600
,,,-0.00000414700,-1.04000,-0.13600
,,,-0.00000414600,-1.04000,-0.13600
,,,-0.00000414500,-0.96000,-0.13600
,,,-0.00000414400,-0.88000,-0.13600
,,,-0.00000414300,-0.96000,-0.13600
,,,-0.00000414200,-0.88000,-0.13600
,,,-0.00000414100,-0.88000,-0.13600
,,,-0.00000414000,-0.96000,-0.13600
,,,-0.00000413900,-0.88000,-0.13600
,,,-0.00000413800,-0.88000,-0.13600
,,,-0.00000413700,-0.88000,-0.12800
,,,-0.00000413600,-0.80000,-0.12800
,,,-0.00000413500,-0.80000,-0.12800
,,,-0.00000413400,-0.80000,-0.12000
,,,-0.00000413300,-0.80000,-0.12000
,,,-0.00000413200,-0.80000,-0.12000
,,,-0.00000413100,-0.80000,-0.12000
,,,-0.00000413000,-0.80000,-0.12000
,,,-0.00000412900,-0.80000,-0.11200
,,,-0.00000412800,-0.72000,-0.11200
,,,-0.00000412700,-0.72000,-0.11200
,,,-0.00000412600,-0.72000,-0.11200
,,,-0.00000412500,-0.64000,-0.11200
,,,-0.00000412400,-0.64000,-0.11200
,,,-0.00000412300,-0.64000,-0.11200
,,,-0.00000412200,-0.64000,-0.11200
,,,-0.00000412100,-0.64000,-0.11200
,,,-0.00000412000,-0.64000,-0.10400
,,,-0.00000411900,-0.64000,-0.10400
,,,-0.00000411800,-0.56000,-0.10400
,,,-0.00000411700,-0.56000,-0.09600
,,,-0.00000411600,-0.56000,-0.09600
,,,-0.00000411500,-0.56000,-0.10400
,,,-0.00000411400,-0.56000,-0.10400
,,,-0.00000411300,-0.56000,-0.10400
,,,-0.00000411200,-0.48000,-0.10400
,,,-0.00000411100,-0.56000,-0.10400
,,,-0.00000411000,-0.48000,-0.09600
,,,-0.00000410900,-0.48000,-0.08800
,,,-0.00000410800,-0.48000,-0.09600
,,,-0.00000410700,-0.48000,-0.09600
,,,-0.00000410600,-0.40000,-0.08800
,,,-0.00000410500,-0.48000,-0.08800
,,,-0.00000410400,-0.48000,-0.08800
,,,-0.00000410300,-0.40000,-0.08800
,,,-0.00000410200,-0.40000,-0.08800
,,,-0.00000410100,-0.40000,-0.08800
,,,-0.00000410000,-0.40000,-0.08800
,,,-0.00000409900,-0.32000,-0.08800
,,,-0.00000409800,-0.24000,-0.08800
,,,-0.00000409700,-0.32000,-0.08800
,,,-0.00000409600,-0.32000,-0.08800
,,,-0.00000409500,-0.32000,-0.08000
,,,-0.00000409400,-0.24000,-0.08800
,,,-0.00000409300,-0.32000,-0.08800
,,,-0.00000409200,-0.24000,-0.08800
,,,-0.00000409100,-0.24000,-0.08000
,,,-0.00000409000,-0.24000,-0.08000
,,,-0.00000408900,-0.24000,-0.07200
,,,-0.00000408800,-0.16000,-0.07200
,,,-0.00000408700,-0.24000,-0.07200
,,,-0.00000408600,-0.16000,-0.07200
,,,-0.00000408500,-0.16000,-0.07200
,,,-0.00000408400,-0.16000,-0.07200
,,,-0.00000408300,-0.16000,-0.07200
,,,-0.00000408200,-0.16000,-0.07200
,,,-0.00000408100,-0.08000,-0.06400
,,,-0.00000408000,-0.08000,-0.07200
,,,-0.00000407900,-0.08000,-0.06400
,,,-0.00000407800,-0.08000,-0.06400
,,,-0.00000407700,-0.08000,-0.06400
,,,-0.00000407600,-0.08000,-0.06400
,,,-0.00000407500,-0.08000,-0.06400
,,,-0.00000407400,-0.08000,-0.06400
,,,-0.00000407300,-0.08000,-0.05600
,,,-0.00000407200,-0.08000,-0.06400
,,,-0.00000407100,-0.08000,-0.05600
,,,-0.00000407000,0.00,-0.05600
,,,-0.00000406900,0.00,-0.05600
,,,-0.00000406800,0.00,-0.05600
,,,-0.00000406700,0.00,-0.05600
,,,-0.00000406600,0.08000,-0.05600
,,,-0.00000406500,0.00,-0.05600
,,,-0.00000406400,0.08000,-0.04800
,,,-0.00000406300,0.08000,-0.04800
,,,-0.00000406200,0.08000,-0.05600
,,,-0.00000406100,0.08000,-0.04800
,,,-0.00000406000,0.16000,-0.05600
,,,-0.00000405900,0.08000,-0.05600
,,,-0.00000405800,0.16000,-0.05600
,,,-0.00000405700,0.16000,-0.04000
,,,-0.00000405600,0.16000,-0.04000
,,,-0.00000405500,0.16000,-0.04000
,,,-0.00000405400,0.16000,-0.04800
,,,-0.00000405300,0.24000,-0.04000
,,,-0.00000405200,0.24000,-0.03200
,,,-0.00000405100,0.16000,-0.03200
,,,-0.00000405000,0.24000,-0.03200
,,,-0.00000404900,0.24000,-0.03200
,,,-0.00000404800,0.24000,-0.03200
,,,-0.00000404700,0.24000,-0.01600
,,,-0.00000404600,0.32000,-0.02400
,,,-0.00000404500,0.32000,-0.01600
,,,-0.00000404400,0.32000,-0.02400
,,,-0.00000404300,0.32000,-0.01600
,,,-0.00000404200,0.40000,-0.02400
,,,-0.00000404100,0.32000,-0.02400
,,,-0.00000404000,0.40000,-0.03200
,,,-0.00000403900,0.40000,-0.02400
,,,-0.00000403800,0.48000,-0.02400
,,,-0.00000403700,0.40000,-0.02400
,,,-0.00000403600,0.48000,-0.02400
,,,-0.00000403500,0.48000,-0.00800
,,,-0.00000403400,0.48000,-0.01600
,,,-0.00000403300,0.48000,-0.00800
,,,-0.00000403200,0.48000,-0.01600
,,,-0.00000403100,0.48000,-0.00800
,,,-0.00000403000,0.56000,-0.01600
,,,-0.00000402900,0.48000,-0.00800
,,,-0.00000402800,0.56000,-0.00800
,,,-0.00000402700,0.56000,0.00
,,,-0.00000402600,0.56000,0.00
,,,-0.00000402500,0.56000,0.00
,,,-0.00000402400,0.56000,0.00
,,,-0.00000402300,0.64000,0.00800
,,,-0.00000402200,0.64000,0.00
,,,-0.00000402100,0.64000,0.00
,,,-0.00000402000,0.64000,0.00
,,,-0.00000401900,0.64000,0.00800
,,,-0.00000401800,0.72000,0.00800
,,,-0.00000401700,0.64000,0.00800
,,,-0.00000401600,0.72000,0.00800
,,,-0.00000401500,0.80000,0.00800
,,,-0.00000401400,0.72000,0.00
,,,-0.00000401300,0.72000,0.00800
,,,-0.00000401200,0.80000,0.00800
,,,-0.00000401100,0.80000,0.00800
,,,-0.00000401000,0.80000,0.01600
,,,-0.00000400900,0.80000,0.02400
,,,-0.00000400800,0.80000,0.01600
,,,-0.00000400700,0.80000,0.01600
,,,-0.00000400600,0.88000,0.01600
,,,-0.00000400500,0.80000,0.01600
,,,-0.00000400400,0.88000,0.02400
