Record Length,9216,,Source,CH1,CH2
Sample Interval,0.0000000013021,,Second,Volt,Volt
Vertical Units,CH1:V CH2:V,,-0.00000921600,4.08000,0.35200
Vertical Scale,CH1:2.00 CH2:0.20,,-0.00000921400,4.08000,0.36000
Vertical Offset,CH1:0.00 CH2:-0.01600,,-0.00000921200,4.08000,0.35200
Horizontal Units,s,,-0.00000921000,4.08000,0.36000
Horizontal Scale,0.0000010000,,-0.00000920800,4.08000,0.36000
Model Number,WaveAce202,,-0.00000920600,4.00000,0.36000
Serial Number,LCRY2104C00378,,-0.00000920400,4.00000,0.36800
Software Version,2.06.02.11,,-0.00000920200,4.08000,0.36000
,,,-0.00000920000,4.08000,0.36800
,,,-0.00000919800,4.00000,0.36000
,,,-0.00000919600,4.00000,0.36000
,,,-0.00000919400,4.00000,0.36000
,,,-0.00000919200,4.00000,0.36000
,,,-0.00000919000,4.00000,0.36800
,,,-0.00000918800,4.00000,0.36000
,,,-0.00000918600,4.00000,0.36800
,,,-0.00000918400,4.00000,0.36800
,,,-0.00000918200,4.00000,0.36000
,,,-0.00000918000,4.00000,0.36800
,,,-0.00000917800,4.00000,0.36800
,,,-0.00000917600,4.00000,0.36800
,,,-0.00000917400,4.00000,0.36000
,,,-0.00000917200,4.00000,0.36000
,,,-0.00000917000,4.00000,0.36000
,,,-0.00000916800,4.00000,0.36000
,,,-0.00000916600,4.00000,0.34400
,,,-0.00000916400,4.00000,0.35200
,,,-0.00000916200,4.00000,0.35200
,,,-0.00000916000,3.92000,0.35200
,,,-0.00000915800,3.92000,0.34400
,,,-0.00000915600,3.92000,0.35200
,,,-0.00000915400,3.92000,0.35200
,,,-0.00000915200,3.92000,0.36000
,,,-0.00000915000,3.92000,0.36000
,,,-0.00000914800,3.92000,0.36000
,,,-0.00000914600,3.92000,0.36000
,,,-0.00000914400,3.92000,0.36000
,,,-0.00000914200,3.92000,0.35200
,,,-0.00000914000,3.92000,0.36000
,,,-0.00000913800,3.92000,0.36000
,,,-0.00000913600,3.92000,0.36000
,,,-0.00000913400,3.92000,0.35200
,,,-0.00000913200,3.92000,0.36000
,,,-0.00000913000,3.84000,0.36000
,,,-0.00000912800,3.92000,0.35200
,,,-0.00000912600,3.92000,0.34400
,,,-0.00000912400,3.84000,0.35200
,,,-0.00000912200,3.84000,0.35200
,,,-0.00000912000,3.84000,0.34400
,,,-0.00000911800,3.84000,0.35200
,,,-0.00000911600,3.84000,0.35200
,,,-0.00000911400,3.84000,0.35200
,,,-0.00000911200,3.84000,0.35200
,,,-0.00000911000,3.84000,0.35200
,,,-0.00000910800,3.84000,0.35200
,,,-0.00000910600,3.84000,0.33600
,,,-0.00000910400,3.84000,0.35200
,,,-0.00000910200,3.84000,0.34400
,,,-0.00000910000,3.84000,0.34400
,,,-0.00000909800,3.84000,0.35200
,,,-0.00000909600,3.84000,0.34400
,,,-0.00000909400,3.84000,0.34400
,,,-0.00000909200,3.84000,0.34400
,,,-0.00000909000,3.84000,0.34400
,,,-0.00000908800,3.84000,0.34400
,,,-0.00000908600,3.84000,0.34400
,,,-0.00000908400,3.84000,0.36000
,,,-0.00000908200,3.84000,0.33600
,,,-0.00000908000,3.84000,0.34400
,,,-0.00000907800,3.84000,0.35200
,,,-0.00000907600,3.76000,0.33600
,,,-0.00000907400,3.84000,0.34400
,,,-0.00000907200,3.76000,0.33600
,,,-0.00000907000,3.76000,0.34400
,,,-0.00000906800,3.76000,0.33600
,,,-0.00000906600,3.76000,0.33600
,,,-0.00000906400,3.76000,0.34400
,,,-0.00000906200,3.76000,0.33600
,,,-0.00000906000,3.76000,0.33600
,,,-0.00000905800,3.76000,0.32800
,,,-0.00000905600,3.68000,0.33600
,,,-0.00000905400,3.76000,0.33600
,,,-0.00000905200,3.68000,0.32800
,,,-0.00000905000,3.76000,0.32800
,,,-0.00000904800,3.68000,0.33600
,,,-0.00000904600,3.68000,0.33600
,,,-0.00000904400,3.68000,0.33600
,,,-0.00000904200,3.68000,0.33600
