Record Length,9216,,Source,CH1,CH2
Sample Interval,0.0000000065104,,Second,Volt,Volt
Vertical Units,CH1:V CH2:V,,-0.00009215999,1.84000,0.16800
Vertical Scale,CH1:2.00 CH2:0.20,,-0.00009213999,1.84000,0.16000
Vertical Offset,CH1:0.00 CH2:-0.01600,,-0.00009212000,1.84000,0.17600
Horizontal Units,s,,-0.00009209999,1.76000,0.16800
Horizontal Scale,0.0000050000,,-0.00009207999,1.76000,0.16800
Model Number,WaveAce202,,-0.00009205999,1.76000,0.15200
Serial Number,LCRY2104C00378,,-0.00009204000,1.68000,0.16800
Software Version,2.06.02.11,,-0.00009201999,1.68000,0.16000
,,,-0.00009199999,1.68000,0.16000
,,,-0.00009197999,1.68000,0.16000
,,,-0.00009195999,1.60000,0.14400
,,,-0.00009193999,1.60000,0.16000
,,,-0.00009191999,1.60000,0.15200
,,,-0.00009189999,1.52000,0.14400
,,,-0.00009187999,1.52000,0.14400
,,,-0.00009185999,1.52000,0.14400
,,,-0.00009183999,1.52000,0.13600
,,,-0.00009181999,1.44000,0.13600
,,,-0.00009179999,1.44000,0.13600
,,,-0.00009177999,1.44000,0.13600
,,,-0.00009175999,1.44000,0.12800
,,,-0.00009173999,1.36000,0.13600
,,,-0.00009171999,1.36000,0.13600
,,,-0.00009169999,1.28000,0.12000
,,,-0.00009167999,1.28000,0.13600
,,,-0.00009165999,1.20000,0.11200
,,,-0.00009163999,1.20000,0.12000
,,,-0.00009161999,1.20000,0.11200
,,,-0.00009159999,1.20000,0.11200
,,,-0.00009158000,1.20000,0.11200
,,,-0.00009155999,1.12000,0.10400
,,,-0.00009153999,1.12000,0.11200
,,,-0.00009152000,1.04000,0.11200
,,,-0.00009150000,1.04000,0.10400
,,,-0.00009147999,1.04000,0.10400
,,,-0.00009145999,1.04000,0.08000
,,,-0.00009144000,0.96000,0.08800
,,,-0.00009142000,0.96000,0.08800
,,,-0.00009140000,0.96000,0.09600
,,,-0.00009137999,0.88000,0.08000
,,,-0.00009135999,0.88000,0.08000
,,,-0.00009133999,0.88000,0.08000
,,,-0.00009132000,0.80000,0.07200
,,,-0.00009129999,0.80000,0.06400
,,,-0.00009127999,0.80000,0.07200
,,,-0.00009125999,0.72000,0.06400
,,,-0.00009124000,0.72000,0.06400
,,,-0.00009122000,0.72000,0.06400
,,,-0.00009119999,0.64000,0.06400
,,,-0.00009117999,0.64000,0.05600
,,,-0.00009115999,0.64000,0.05600
,,,-0.00009113999,0.56000,0.06400
,,,-0.00009111999,0.56000,0.04800
,,,-0.00009109999,0.56000,0.04800
,,,-0.00009107999,0.48000,0.06400
,,,-0.00009105999,0.48000,0.04800
,,,-0.00009104000,0.40000,0.05600
,,,-0.00009101999,0.40000,0.04800
,,,-0.00009099999,0.40000,0.05600
,,,-0.00009097999,0.40000,0.04000
,,,-0.00009095999,0.32000,0.03200
,,,-0.00009093999,0.32000,0.04800
,,,-0.00009091999,0.32000,0.04000
,,,-0.00009089999,0.24000,0.04000
,,,-0.00009087999,0.24000,0.02400
,,,-0.00009085999,0.24000,0.01600
,,,-0.00009083999,0.16000,0.02400
,,,-0.00009081999,0.16000,0.02400
,,,-0.00009079999,0.16000,0.00800
,,,-0.00009077999,0.08000,0.01600
,,,-0.00009075999,0.08000,0.00800
,,,-0.00009073999,0.08000,0.00800
,,,-0.00009071999,0.00,0.00800
,,,-0.00009069999,0.00,0.00800
,,,-0.00009067999,0.00,0.00800
,,,-0.00009065999,-0.08000,0.00800
,,,-0.00009063999,-0.08000,0.00
,,,-0.00009061999,-0.08000,0.00800
,,,-0.00009059999,-0.08000,0.00
,,,-0.00009058000,-0.08000,0.00
,,,-0.00009055999,-0.16000,-0.00800
,,,-0.00009053999,-0.16000,-0.01600
,,,-0.00009052000,-0.16000,-0.00800
,,,-0.00009050000,-0.24000,-0.00800
,,,-0.00009047999,-0.24000,-0.00800
,,,-0.00009045999,-0.24000,-0.02400
,,,-0.00009044000,-0.24000,-0.01600
,,,-0.00009042000,-0.32000,-0.01600
,,,-0.00009040000,-0.40000,-0.02400
,,,-0.00009037999,-0.40000,-0.02400
,,,-0.00009035999,-0.40000,-0.03200
,,,-0.00009033999,-0.48000,-0.02400
,,,-0.00009032000,-0.48000,-0.03200
,,,-0.00009029999,-0.48000,-0.02400
,,,-0.00009027999,-0.48000,-0.04000
,,,-0.00009025999,-0.48000,-0.04800
,,,-0.00009024000,-0.56000,-0.03200
,,,-0.00009022000,-0.64000,-0.04000
,,,-0.00009019999,-0.64000,-0.04800
,,,-0.00009017999,-0.64000,-0.04000
,,,-0.00009015999,-0.72000,-0.05600
,,,-0.00009013999,-0.72000,-0.05600
,,,-0.00009011999,-0.72000,-0.05600
,,,-0.00009009999,-0.80000,-0.06400
,,,-0.00009007999,-0.88000,-0.05600
,,,-0.00009005999,-0.88000,-0.06400
,,,-0.00009004000,-0.88000,-0.06400
,,,-0.00009001999,-0.88000,-0.06400
,,,-0.00008999999,-0.88000,-0.06400
,,,-0.00008997999,-0.88000,-0.06400
,,,-0.00008995999,-0.96000,-0.07200
,,,-0.00008993999,-0.96000,-0.06400
,,,-0.00008991999,-1.04000,-0.07200
