Record Length,9216,,Source,CH1,CH2
Sample Interval,0.0000000032552,,Second,Volt,Volt
Vertical Units,CH1:V CH2:V,,-0.00001843200,-1.44000,-0.11200
Vertical Scale,CH1:2.00 CH2:0.20,,-0.00001842800,-1.44000,-0.11200
Vertical Offset,CH1:0.00 CH2:-0.01600,,-0.00001842400,-1.44000,-0.12000
Horizontal Units,s,,-0.00001842000,-1.44000,-0.11200
Horizontal Scale,0.0000025000,,-0.00001841600,-1.44000,-0.11200
Model Number,WaveAce202,,-0.00001841200,-1.52000,-0.12000
Serial Number,LCRY2104C00378,,-0.00001840800,-1.52000,-0.11200
Software Version,2.06.02.11,,-0.00001840400,-1.52000,-0.11200
,,,-0.00001840000,-1.52000,-0.11200
,,,-0.00001839600,-1.52000,-0.11200
,,,-0.00001839200,-1.52000,-0.12800
,,,-0.00001838800,-1.52000,-0.12800
,,,-0.00001838400,-1.52000,-0.12800
,,,-0.00001838000,-1.60000,-0.12800
,,,-0.00001837600,-1.60000,-0.13600
,,,-0.00001837200,-1.60000,-0.12000
,,,-0.00001836800,-1.60000,-0.12800
,,,-0.00001836400,-1.52000,-0.12000
,,,-0.00001836000,-1.60000,-0.12800
,,,-0.00001835600,-1.60000,-0.12800
,,,-0.00001835200,-1.60000,-0.13600
,,,-0.00001834800,-1.60000,-0.12800
,,,-0.00001834400,-1.68000,-0.12800
,,,-0.00001834000,-1.68000,-0.12800
,,,-0.00001833600,-1.60000,-0.12800
,,,-0.00001833200,-1.68000,-0.12800
,,,-0.00001832800,-1.68000,-0.13600
,,,-0.00001832400,-1.68000,-0.12800
,,,-0.00001832000,-1.68000,-0.13600
,,,-0.00001831600,-1.68000,-0.13600
,,,-0.00001831200,-1.68000,-0.13600
,,,-0.00001830800,-1.76000,-0.13600
,,,-0.00001830400,-1.68000,-0.14400
,,,-0.00001830000,-1.76000,-0.13600
,,,-0.00001829600,-1.84000,-0.13600
,,,-0.00001829200,-1.76000,-0.14400
,,,-0.00001828800,-1.76000,-0.14400
,,,-0.00001828400,-1.76000,-0.15200
,,,-0.00001828000,-1.84000,-0.14400
,,,-0.00001827600,-1.84000,-0.15200
,,,-0.00001827200,-1.76000,-0.13600
,,,-0.00001826800,-1.76000,-0.14400
,,,-0.00001826400,-1.84000,-0.13600
,,,-0.00001826000,-1.84000,-0.15200
,,,-0.00001825600,-1.84000,-0.14400
,,,-0.00001825200,-1.84000,-0.15200
,,,-0.00001824800,-1.84000,-0.15200
,,,-0.00001824400,-1.84000,-0.14400
,,,-0.00001824000,-1.84000,-0.14400
,,,-0.00001823600,-1.84000,-0.15200
,,,-0.00001823200,-1.92000,-0.16000
,,,-0.00001822800,-1.92000,-0.15200
,,,-0.00001822400,-1.92000,-0.16000
,,,-0.00001822000,-1.92000,-0.15200
,,,-0.00001821600,-2.00000,-0.15200
,,,-0.00001821200,-1.92000,-0.16000
,,,-0.00001820800,-1.92000,-0.16000
,,,-0.00001820400,-1.92000,-0.15200
,,,-0.00001820000,-1.92000,-0.15200
,,,-0.00001819600,-1.92000,-0.16000
,,,-0.00001819200,-2.00000,-0.16800
,,,-0.00001818800,-2.00000,-0.16800
,,,-0.00001818400,-2.00000,-0.16000
,,,-0.00001818000,-2.00000,-0.15200
,,,-0.00001817600,-2.00000,-0.15200
,,,-0.00001817200,-2.00000,-0.16800
,,,-0.00001816800,-2.00000,-0.16800
,,,-0.00001816400,-2.00000,-0.16800
,,,-0.00001816000,-2.00000,-0.16800
,,,-0.00001815600,-2.00000,-0.16800
,,,-0.00001815200,-2.00000,-0.16000
,,,-0.00001814800,-2.08000,-0.16800
,,,-0.00001814400,-2.08000,-0.16000
,,,-0.00001814000,-2.08000,-0.16000
,,,-0.00001813600,-2.08000,-0.16000
,,,-0.00001813200,-2.08000,-0.18400
,,,-0.00001812800,-2.08000,-0.18400
,,,-0.00001812400,-2.08000,-0.17600
,,,-0.00001812000,-2.16000,-0.16800
,,,-0.00001811600,-2.16000,-0.16800
,,,-0.00001811200,-2.08000,-0.17600
,,,-0.00001810800,-2.08000,-0.17600
,,,-0.00001810400,-2.16000,-0.17600
,,,-0.00001810000,-2.16000,-0.16800
,,,-0.00001809600,-2.16000,-0.16800
,,,-0.00001809200,-2.16000,-0.17600
,,,-0.00001808800,-2.16000,-0.17600
,,,-0.00001808400,-2.16000,-0.17600
,,,-0.00001808000,-2.16000,-0.18400
,,,-0.00001807600,-2.16000,-0.17600
,,,-0.00001807200,-2.16000,-0.18400
,,,-0.00001806800,-2.16000,-0.17600
,,,-0.00001806400,-2.16000,-0.18400
,,,-0.00001806000,-2.16000,-0.18400
,,,-0.00001805600,-2.24000,-0.18400
,,,-0.00001805200,-2.24000,-0.18400
,,,-0.00001804800,-2.24000,-0.18400
,,,-0.00001804400,-2.24000,-0.17600
,,,-0.00001804000,-2.24000,-0.18400
,,,-0.00001803600,-2.24000,-0.18400
,,,-0.00001803200,-2.24000,-0.18400
,,,-0.00001802800,-2.24000,-0.18400
,,,-0.00001802400,-2.32000,-0.18400
,,,-0.00001802000,-2.24000,-0.18400
,,,-0.00001801600,-2.24000,-0.18400
,,,-0.00001801200,-2.32000,-0.18400
,,,-0.00001800800,-2.32000,-0.18400
,,,-0.00001800400,-2.32000,-0.19200
,,,-0.00001800000,-2.32000,-0.18400
,,,-0.00001799600,-2.32000,-0.18400
,,,-0.00001799200,-2.32000,-0.19200
,,,-0.00001798800,-2.32000,-0.19200
,,,-0.00001798400,-2.32000,-0.19200
,,,-0.00001798000,-2.40000,-0.19200
,,,-0.00001797600,-2.40000,-0.18400
,,,-0.00001797200,-2.40000,-0.19200
,,,-0.00001796800,-2.40000,-0.18400
,,,-0.00001796400,-2.40000,-0.19200
,,,-0.00001796000,-2.40000,-0.19200
,,,-0.00001795600,-2.40000,-0.18400
,,,-0.00001795200,-2.40000,-0.19200
,,,-0.00001794800,-2.40000,-0.19200
,,,-0.00001794400,-2.40000,-0.19200
,,,-0.00001794000,-2.48000,-0.19200
,,,-0.00001793600,-2.40000,-0.20000
,,,-0.00001793200,-2.40000,-0.20000
,,,-0.00001792800,-2.48000,-0.20000
,,,-0.00001792400,-2.48000,-0.19200
,,,-0.00001792000,-2.48000,-0.20000
,,,-0.00001791600,-2.48000,-0.19200
,,,-0.00001791200,-2.48000,-0.20000
,,,-0.00001790800,-2.48000,-0.20000
,,,-0.00001790400,-2.56000,-0.20000
,,,-0.00001790000,-2.48000,-0.20000
,,,-0.00001789600,-2.56000,-0.20000
,,,-0.00001789200,-2.56000,-0.19200
,,,-0.00001788800,-2.48000,-0.20000
,,,-0.00001788400,-2.48000,-0.21600
,,,-0.00001788000,-2.56000,-0.21600
,,,-0.00001787600,-2.56000,-0.20800
,,,-0.00001787200,-2.56000,-0.20800
,,,-0.00001786800,-2.56000,-0.20800
,,,-0.00001786400,-2.56000,-0.20000
,,,-0.00001786000,-2.56000,-0.21600
,,,-0.00001785600,-2.56000,-0.21600
,,,-0.00001785200,-2.56000,-0.21600
,,,-0.00001784800,-2.56000,-0.20800
,,,-0.00001784400,-2.64000,-0.20800
,,,-0.00001784000,-2.56000,-0.20800
,,,-0.00001783600,-2.64000,-0.20800
,,,-0.00001783200,-2.64000,-0.21600
,,,-0.00001782800,-2.64000,-0.20800
