Record Length,9216,,Source,CH1,CH2
Sample Interval,0.0000003255208,,Second,Volt,Volt
Vertical Units,CH1:V CH2:V,,-0.00184320013,3.68000,0.32800
Vertical Scale,CH1:2.00 CH2:0.20,,-0.00184280013,3.60000,0.33600
Vertical Offset,CH1:0.00 CH2:-0.01600,,-0.00184240013,3.60000,0.33600
Horizontal Units,s,,-0.00184200013,3.60000,0.31200
Horizontal Scale,0.0002500000,,-0.00184160013,3.60000,0.32800
Model Number,WaveAce202,,-0.00184120013,3.60000,0.32800
Serial Number,LCRY2104C00378,,-0.00184080013,3.60000,0.31200
Software Version,2.06.02.11,,-0.00184040013,3.60000,0.31200
,,,-0.00184000013,3.52000,0.31200
,,,-0.00183960000,3.52000,0.31200
,,,-0.00183920000,3.52000,0.32000
,,,-0.00183880000,3.52000,0.31200
,,,-0.00183840000,3.52000,0.32000
,,,-0.00183800000,3.52000,0.32000
,,,-0.00183760013,3.52000,0.32000
,,,-0.00183720013,3.52000,0.32000
,,,-0.00183680013,3.44000,0.31200
,,,-0.00183640013,3.44000,0.31200
,,,-0.00183600013,3.44000,0.31200
,,,-0.00183560013,3.44000,0.31200
,,,-0.00183520013,3.44000,0.32000
,,,-0.00183480013,3.36000,0.31200
,,,-0.00183440013,3.44000,0.31200
,,,-0.00183400013,3.36000,0.31200
,,,-0.00183360013,3.36000,0.31200
,,,-0.00183320013,3.36000,0.31200
,,,-0.00183280013,3.36000,0.31200
,,,-0.00183240013,3.28000,0.31200
,,,-0.00183200013,3.28000,0.30400
,,,-0.00183160013,3.28000,0.31200
,,,-0.00183120013,3.28000,0.30400
,,,-0.00183080013,3.28000,0.30400
,,,-0.00183040013,3.28000,0.30400
,,,-0.00183000013,3.28000,0.28800
,,,-0.00182960013,3.20000,0.31200
,,,-0.00182920013,3.20000,0.29600
,,,-0.00182880013,3.20000,0.30400
,,,-0.00182840013,3.20000,0.30400
,,,-0.00182800013,3.20000,0.28800
,,,-0.00182760013,3.20000,0.28800
,,,-0.00182720013,3.12000,0.30400
,,,-0.00182680013,3.12000,0.28800
,,,-0.00182640013,3.12000,0.28800
,,,-0.00182600013,3.04000,0.28800
,,,-0.00182560013,3.12000,0.29600
,,,-0.00182520013,3.04000,0.29600
,,,-0.00182480013,3.04000,0.29600
,,,-0.00182440013,3.04000,0.28800
,,,-0.00182400013,3.04000,0.28000
,,,-0.00182360013,3.04000,0.28000
,,,-0.00182320013,3.04000,0.28000
,,,-0.00182280013,2.96000,0.28800
,,,-0.00182240013,2.96000,0.28800
,,,-0.00182200013,2.96000,0.28000
,,,-0.00182160013,2.96000,0.28000
,,,-0.00182120013,2.88000,0.26400
,,,-0.00182080013,2.88000,0.26400
,,,-0.00182040013,2.88000,0.27200
,,,-0.00182000013,2.88000,0.25600
,,,-0.00181960013,2.88000,0.27200
,,,-0.00181920013,2.80000,0.25600
,,,-0.00181880013,2.80000,0.26400
,,,-0.00181840013,2.80000,0.25600
,,,-0.00181800013,2.80000,0.26400
,,,-0.00181760025,2.80000,0.24800
,,,-0.00181720025,2.72000,0.25600
,,,-0.00181680025,2.72000,0.25600
,,,-0.00181640025,2.72000,0.24800
,,,-0.00181600025,2.72000,0.24800
,,,-0.00181560025,2.64000,0.24800
,,,-0.00181520025,2.64000,0.24000
,,,-0.00181480025,2.64000,0.25600
,,,-0.00181440025,2.64000,0.24000
