Record Length,9216,,Source,CH1,CH2
Sample Interval,0.0000000065104,,Second,Volt,Volt
Vertical Units,CH1:V CH2:V,,-0.00009215999,-2.24000,-0.18400
Vertical Scale,CH1:2.00 CH2:0.20,,-0.00009213999,-2.32000,-0.16000
Vertical Offset,CH1:0.00 CH2:-0.01600,,-0.00009212000,-2.32000,-0.18400
Horizontal Units,s,,-0.00009209999,-2.40000,-0.18400
Horizontal Scale,0.0000050000,,-0.00009207999,-2.40000,-0.19200
Model Number,WaveAce202,,-0.00009205999,-2.40000,-0.18400
Serial Number,LCRY2104C00378,,-0.00009204000,-2.48000,-0.19200
Software Version,2.06.02.11,,-0.00009201999,-2.48000,-0.19200
,,,-0.00009199999,-2.56000,-0.19200
,,,-0.00009197999,-2.56000,-0.20000
,,,-0.00009195999,-2.56000,-0.20000
,,,-0.00009193999,-2.72000,-0.20800
,,,-0.00009191999,-2.64000,-0.20800
,,,-0.00009189999,-2.64000,-0.20800
,,,-0.00009187999,-2.72000,-0.20800
,,,-0.00009185999,-2.80000,-0.21600
,,,-0.00009183999,-2.80000,-0.21600
,,,-0.00009181999,-2.80000,-0.21600
,,,-0.00009179999,-2.88000,-0.21600
,,,-0.00009177999,-2.88000,-0.21600
,,,-0.00009175999,-2.88000,-0.23200
,,,-0.00009173999,-2.96000,-0.21600
,,,-0.00009171999,-2.96000,-0.23200
,,,-0.00009169999,-3.04000,-0.24000
,,,-0.00009167999,-3.04000,-0.24000
,,,-0.00009165999,-3.04000,-0.24000
,,,-0.00009163999,-3.12000,-0.24800
,,,-0.00009161999,-3.12000,-0.24000
,,,-0.00009159999,-3.12000,-0.24000
,,,-0.00009158000,-3.20000,-0.24800
,,,-0.00009155999,-3.20000,-0.25600
,,,-0.00009153999,-3.20000,-0.26400
,,,-0.00009152000,-3.20000,-0.26400
,,,-0.00009150000,-3.28000,-0.27200
,,,-0.00009147999,-3.28000,-0.25600
,,,-0.00009145999,-3.28000,-0.27200
,,,-0.00009144000,-3.36000,-0.26400
,,,-0.00009142000,-3.36000,-0.27200
,,,-0.00009140000,-3.36000,-0.27200
,,,-0.00009137999,-3.44000,-0.28000
,,,-0.00009135999,-3.44000,-0.28800
,,,-0.00009133999,-3.44000,-0.29600
,,,-0.00009132000,-3.52000,-0.28000
,,,-0.00009129999,-3.52000,-0.27200
,,,-0.00009127999,-3.52000,-0.28800
,,,-0.00009125999,-3.60000,-0.29600
,,,-0.00009124000,-3.60000,-0.29600
,,,-0.00009122000,-3.60000,-0.29600
,,,-0.00009119999,-3.60000,-0.28800
,,,-0.00009117999,-3.68000,-0.30400
,,,-0.00009115999,-3.68000,-0.30400
,,,-0.00009113999,-3.68000,-0.30400
,,,-0.00009111999,-3.76000,-0.30400
,,,-0.00009109999,-3.76000,-0.30400
,,,-0.00009107999,-3.76000,-0.30400
,,,-0.00009105999,-3.76000,-0.30400
,,,-0.00009104000,-3.84000,-0.31200
,,,-0.00009101999,-3.84000,-0.30400
,,,-0.00009099999,-3.84000,-0.30400
,,,-0.00009097999,-3.84000,-0.31200
,,,-0.00009095999,-3.92000,-0.32000
,,,-0.00009093999,-3.92000,-0.31200
,,,-0.00009091999,-3.92000,-0.31200
,,,-0.00009089999,-3.92000,-0.31200
,,,-0.00009087999,-3.92000,-0.32800
,,,-0.00009085999,-4.00000,-0.32800
